city,federal_district,fias_id,kladr_id,lat,lon,okato,oktmo,population,region_iso_code,region_name
Тюкалинск,Сибирский,10959db6-8297-49eb-93e9-2bb7641898ce,5503000100000,55.8703415,72.1954747,52418000000,52656101001,10.3,RU-OMS,Омская область
Абдулино,Приволжский,5e796fe8-2870-4a24-a14a-5669ca0141e5,5605500100000,53.6778906,53.6472483,53404000000,53704000001,18.6,RU-ORE,Оренбургская область
Бугуруслан,Приволжский,680f6208-865b-43b4-ab24-1f42f51d2c33,5600000500000,53.6523728,52.4326853,53408000000,53708000001,48.5,RU-ORE,Оренбургская область
Бузулук,Приволжский,653b316e-d0ca-414e-9211-03a96643e91b,5600000600000,52.7881277,52.2624877,53412000000,53712000001,86.1,RU-ORE,Оренбургская область
Гай,Приволжский,c9a3cd9e-a133-4de9-aafb-a6e0b664312c,5600000700000,51.4649189,58.4436875,53413000000,53713000001,33.8,RU-ORE,Оренбургская область
Кувандык,Приволжский,7644221b-0ef9-40c3-8378-cb0e2299747e,5600000800000,51.4783857,57.3612636,53414000000,53714000001,23.3,RU-ORE,Оренбургская область
Медногорск,Приволжский,86204c33-b552-4ebd-a93a-9dc8b274ee9c,5600000200000,51.4037617,57.583163,53415000000,53715000001,24.6,RU-ORE,Оренбургская область
Новотроицк,Приволжский,5cb431ac-6645-47b2-9716-5fccc9ec1d7f,5600000300000,51.1964202,58.3018192,53420000000,53720000001,83.7,RU-ORE,Оренбургская область
Оренбург,Приволжский,dce97bff-deb2-4fd9-9aec-4f4327bbf89b,5600000100000,51.7875092,55.1018828,53401000000,53701000001,572.2,RU-ORE,Оренбургская область
Орск,Приволжский,71e7cb45-f365-4e6b-b068-a7d35349c3ba,5600000400000,51.2294282,58.4752777,53423000000,53723000001,226.5,RU-ORE,Оренбургская область
Соль-Илецк,Приволжский,d2d93864-f4a5-4ac2-b953-b230cc9d0fa0,5601500100000,51.1633736,54.9896726,53425000000,53725000001,26.9,RU-ORE,Оренбургская область
Сорочинск,Приволжский,1d9296cc-f534-4e81-9e97-c31d3ef9c25a,5600000900000,52.426685,53.1542745,53427000000,53727000001,27.1,RU-ORE,Оренбургская область
Ясный,Приволжский,c30ba5a3-1222-4fde-a8d0-ef2d8494e4c8,5600001000000,51.036838,59.874344,53432000000,53732000001,15.3,RU-ORE,Оренбургская область
Болхов,Центральный,4393f437-1a48-4083-bed9-ad3382fdad16,5700200100000,53.4438496,36.0076833,54204501000,54604101001,10.9,RU-ORL,Орловская область
Дмитровск,Центральный,25748825-cbac-4a45-b3d6-4770c3872478,5700500100000,52.5054851,35.1415009,54212501000,54612101001,5.0,RU-ORL,Орловская область
Ливны,Центральный,aef2c735-2e21-42e5-8638-9667bade6a2b,5700000200000,52.4284558,37.6039506,54405000000,54705000001,47.2,RU-ORL,Орловская область
Малоархангельск,Центральный,2afa3f40-891a-4640-a1cf-af9a5a6d1eb7,5701400100000,52.4002192,36.5038579,54232501000,54632101001,3.2,RU-ORL,Орловская область
Мценск,Центральный,76f2780b-0f1c-4818-98a4-13da5c8a2c80,5700000300000,53.2788438,36.5749105,54410000000,54710000001,36.6,RU-ORL,Орловская область
Новосиль,Центральный,5f17239d-7e83-4e7d-afcd-b94e451465c9,5701700100000,52.97454,37.0437146,54243501000,54643101001,3.1,RU-ORL,Орловская область
Орел,Центральный,2abed4d9-5565-4885-bc96-f4ffccc6cba4,5700000100000,52.9671298,36.0696427,54401000000,54701000001,308.8,RU-ORL,Орловская область
Белинский,Приволжский,ea57fb75-444f-4f54-b89e-d66ac91774ba,5800500100000,52.9640996,43.4183212,56212501000,56612101,7.5,RU-PNZ,Пензенская область
Городище,Приволжский,b9d45c36-c679-40bb-8168-7ab78913a2c7,5800800100000,53.2726916,45.7026142,56218501000,56618101001,7.7,RU-PNZ,Пензенская область
Заречный,Приволжский,ff38fc0c-d739-4627-a2f4-58af8f3d9d42,5800000200000,53.1960836,45.1689907,56534000000,56734000001,65.5,RU-PNZ,Пензенская область
Каменка,Приволжский,e5313349-e01d-47a2-b329-b1629c243520,5801100100000,53.1855463,44.0469717,56229501000,56629101001,34.6,RU-PNZ,Пензенская область
Кузнецк,Приволжский,b4751488-e03d-416c-9cde-af7465256bfa,5800000300000,53.1130888,46.605092,56405000000,56705000001,80.5,RU-PNZ,Пензенская область
Нижний Ломов,Приволжский,f852d3a4-5d39-4a1b-be4a-f20ca9c4e60c,5802200100000,53.5300905,43.6730217,56251501000,56651101001,20.5,RU-PNZ,Пензенская область
Никольск,Приволжский,6e26041a-db1c-4f41-93f1-f056ab0b70ef,5802300100000,53.7137496,46.0799857,56253501000,56653101001,19.6,RU-PNZ,Пензенская область
Пенза,Приволжский,ff3292b1-a1d2-47d4-b35b-ac06b50555cc,5800000100000,53.1753314,45.0348625,56401000000,56701000001,520.3,RU-PNZ,Пензенская область
Сердобск,Приволжский,20c2c219-f4a8-4d07-93c9-72bd6766c0b6,5802500100000,52.4697595,44.2122414,56256501000,56656101001,30.9,RU-PNZ,Пензенская область
Спасск,Приволжский,d005a0db-1deb-4728-a800-1e423fa804df,5800300100000,53.9271974,43.1859073,56206501000,56606101001,7.0,RU-PNZ,Пензенская область
Сурск,Приволжский,d8f506c4-a1e4-4524-b997-8651cb6f0af0,5800800200000,53.0761357,45.6910796,56218508000,56618108001,5.9,RU-PNZ,Пензенская область
Александровск,Приволжский,4f07ade1-1415-44c8-bed9-e851f1ef558d,5900000300000,59.1613221,57.5763459,57405000000,57502000001,11.9,RU-PER,Пермский край
Березники,Приволжский,4ffcde97-05e9-4a6e-bd51-3a984b41b7bd,5900000200000,59.4079923,56.8039427,57408000000,57708000001,139.2,RU-PER,Пермский край
Верещагино,Приволжский,9bd0970e-7fbb-4a64-a625-af7670526dba,5900500100000,58.0797571,54.6581309,57212501000,57712000001,21.3,RU-PER,Пермский край
Горнозаводск,Приволжский,17644b43-80ff-4dea-b823-3b9dbf9e9ef0,5900600100000,58.3742532,58.3231716,57214501000,57714000001,11.2,RU-PER,Пермский край
Гремячинск,Приволжский,edeaf203-1bc3-4fe1-b3ed-15eb89978783,5900000400000,58.5626082,57.8520572,57412000000,57715000001,8.2,RU-PER,Пермский край
Губаха,Приволжский,1dc365d3-60b1-41ea-a3b3-1c599024cf30,5900000500000,58.8371721,57.554533,57415000000,57717000001,19.1,RU-PER,Пермский край
Добрянка,Приволжский,230c2f4d-fd9d-46fc-8bbd-b8de26810790,5900000600000,58.469685,56.4130737,57416000000,57718000001,32.1,RU-PER,Пермский край
Кизел,Приволжский,cc8b9eb5-bd4e-4472-8314-f889e8a6679c,5900000700000,59.0512783,57.6471028,57418000000,57719000001,13.5,RU-PER,Пермский край
Красновишерск,Приволжский,f42f49ba-d949-4245-843a-6ec5203d2fcd,5901300100000,60.3901321,57.0535682,57226501000,57760000001,14.8,RU-PER,Пермский край
Краснокамск,Приволжский,22ac4485-bdf3-422e-b67f-9b3aba46de5e,5900001500000,58.0822065,55.7479936,57420000000,57720000001,52.5,RU-PER,Пермский край
Кудымкар,Приволжский,d36590ad-0286-44a2-876d-7732deee4234,5900001400000,59.0167925,54.6572508,57421000000,57721000001,30.4,RU-PER,Пермский край
Кунгур,Приволжский,73e5113d-949a-4a9e-8e44-6eae9ef93747,5900000900000,57.4283296,56.9438656,57422000000,57722000001,64.9,RU-PER,Пермский край
Лысьва,Приволжский,5d7c95a5-a4d7-4fb4-9774-93e527636a9e,5900001000000,58.0995875,57.8086825,57427000000,57726000001,60.3,RU-PER,Пермский край
Нытва,Приволжский,a49957ba-7860-484f-bf7a-abbbe1d76bab,5901400100000,57.9336725,55.3356084,57234501000,57727000001,18.1,RU-PER,Пермский край
Оса,Приволжский,18e7b084-c83f-40bf-9378-d26628528a19,5901600100000,57.2889515,55.4688668,57240501000,57728000001,20.8,RU-PER,Пермский край
Оханск,Приволжский,48159476-c6db-4258-a0bc-f8ee52e7aef6,5901800100000,57.7180034,55.3872469,57242501000,57729000001,7.0,RU-PER,Пермский край
Очер,Приволжский,6a9b1a8a-5da1-470c-a03a-ecbb3cee0ee9,5901900100000,57.8852686,54.7161091,57244501000,57762000001,14.2,RU-PER,Пермский край
Пермь,Приволжский,a309e4ce-2f36-4106-b1ca-53e0f48a6d95,5900000100000,58.0102583,56.2342034,57401000000,57701000001,1055.4,RU-PER,Пермский край
Соликамск,Приволжский,8b698775-fe5e-4fc0-9f0d-272855d82d15,5900001100000,59.6482998,56.771009,57430000000,57730000001,92.6,RU-PER,Пермский край
Усолье,Приволжский,9acef094-749b-406f-89a2-98c02ebf50c5,5902400100000,59.4277573,56.6837872,57253501000,57708000006,6.3,RU-PER,Пермский край
Чайковский,Приволжский,06d7a6d6-8f57-4e5a-b698-2bc44c92bb84,5900001200000,56.7781501,54.1477965,57435000000,57735000001,82.4,RU-PER,Пермский край
Чердынь,Приволжский,242133ad-1c0f-43f0-9865-7b5f914a778f,5902700100000,60.4011933,56.4799933,57256501000,57756000001,4.6,RU-PER,Пермский край
Чермоз,Приволжский,8f353d4e-1374-4a88-a06b-51c6a3f9acd1,5900800200000,58.7842834,56.1507138,57220504000,57759000006,3.3,RU-PER,Пермский край
Чернушка,Приволжский,c3a35399-c5ea-4f12-bf34-c2cc21e1cc60,5902800100000,56.5160768,56.0763049,57257501000,57757000001,33.1,RU-PER,Пермский край
Чусовой,Приволжский,784b1911-182d-476b-a4ad-0f3fa1ef7777,5900001300000,58.2974596,57.8193615,57440000000,57758000001,43.7,RU-PER,Пермский край
Арсеньев,Дальневосточный,36e4c7ce-7320-48ee-8320-0587c1e09917,2500000200000,44.1622031,133.2696209,5403000000,5703000001,52.2,RU-PRI,Приморский край
Артем,Дальневосточный,3ce80b09-9b72-4e68-9b2d-becaaee4570e,2500000300000,43.3501675,132.1596175,5405000000,5705000001,105.7,RU-PRI,Приморский край
Большой Камень,Дальневосточный,1315186b-9ae8-4f92-b3a5-1db055c15358,2500000700000,43.1111742,132.3480082,5406000000,5706000001,39.1,RU-PRI,Приморский край
Владивосток,Дальневосточный,7b6de6a5-86d0-4735-b11a-499081111af8,2500000100000,43.1164904,131.8823937,5401000000,5701000001,606.6,RU-PRI,Приморский край
Дальнегорск,Дальневосточный,b2a863e2-37be-4858-b65e-0babc3872052,2500000800000,44.5539457,135.5662716,5407000000,5707000001,34.1,RU-PRI,Приморский край
Дальнереченск,Дальневосточный,e6e6c2b1-20cf-47a7-9a4b-39e8a96cc5c8,2500000900000,45.9308483,133.7316907,5408000000,5708000001,25.1,RU-PRI,Приморский край
Лесозаводск,Дальневосточный,71b4cdae-5e53-4406-a418-1e8b5c17dc2e,2500001200000,45.4780092,133.4186199,5411000000,5711000001,35.1,RU-PRI,Приморский край
Находка,Дальневосточный,225a3506-35aa-4456-8bd7-244bdfbc4eaf,2500000400000,42.8239372,132.8927361,5414000000,5714000001,145.2,RU-PRI,Приморский край
Партизанск,Дальневосточный,b62edf86-4257-4e80-ade6-857529bd1b1e,2500000500000,43.1280578,133.1264567,5417000000,5717000001,36.6,RU-PRI,Приморский край
Спасск-Дальний,Дальневосточный,e55554eb-c571-49d2-bf69-c3c4acf8b10b,2500001000000,44.5901175,132.8157288,5420000000,5720000001,39.8,RU-PRI,Приморский край
Уссурийск,Дальневосточный,de7335fb-9baa-48eb-927d-0bb299b2e5bc,2500001100000,43.7971818,131.9518229,5423000000,5723000001,173.6,RU-PRI,Приморский край
Фокино,Дальневосточный,fdb16823-586f-43d2-a1b4-b1c7c7f00bcd,2500000600000,42.9706317,132.4110196,5547000000,5747000001,22.9,RU-PRI,Приморский край
Великие Луки,Северо-Западный,ca091eae-2c39-4730-b57d-b2fa570f71cb,6000000200000,56.332208,30.5508641,58410000000,58710000001,90.9,RU-PSK,Псковская область
Гдов,Северо-Западный,cdbe4f8f-1a44-4c99-a3c8-06b501a3ad2e,6000400100000,58.7432429,27.8264809,58208501000,58608101001,3.3,RU-PSK,Псковская область
Дно,Северо-Западный,31e4b2e4-ae67-43db-82ea-8728cd5a71c7,6000600100000,57.826974,29.9629389,58212501000,58612101001,7.4,RU-PSK,Псковская область
Невель,Северо-Западный,6570fdb6-7602-477e-a783-f186456dabfe,6001000100000,56.0201973,29.9239983,58220501000,58620101001,14.5,RU-PSK,Псковская область
Новоржев,Северо-Западный,236c48ca-48c9-471f-8891-0b73ea89bc2b,6001100100000,57.029807,29.3433083,58223501000,58623101001,3.1,RU-PSK,Псковская область
Новосокольники,Северо-Западный,af8fb4a0-5d4e-4e0e-94fc-20021da2f67a,6001200100000,56.3408431,30.1527573,58226501000,58626101001,7.0,RU-PSK,Псковская область
Опочка,Северо-Западный,59c2f176-3b63-4086-bc6c-efa246c64a1e,6001300100000,56.710725,28.6717519,58229501000,58629101001,9.5,RU-PSK,Псковская область
Остров,Северо-Западный,67d379ab-16ac-40d0-95c0-f5f1cbeb578d,6001400100000,57.3451528,28.3437593,58233501000,58633101001,20.5,RU-PSK,Псковская область
Печоры,Северо-Западный,8cb44bcc-4e46-409a-972a-b99a59fcc7e9,6001600100000,57.8145817,27.622259,58240501000,58640101001,9.3,RU-PSK,Псковская область
Порхов,Северо-Западный,c02d55c3-2086-400f-81b7-f1f540f31a87,6001800100000,57.7765219,29.5436626,58247501000,58647101001,8.3,RU-PSK,Псковская область
